28.5280911433 0.002697032110397 -0.03435596018555   0.002544430846793 -0.0344848737278   0.001246811914374 -0.03457284281694   0.001646748558659 -0.03467534113473   
28.73708814802 0.002659590832425 -0.03411657670504   0.002505687833232 -0.03424113603507   0.001228720198837 -0.034327950835   0.001622207717236 -0.03442846573037   
28.94608515273 0.002622916360957 -0.03388045199452   0.002467799804309 -0.0340007336905   0.001211017275002 -0.03408646955701   0.001598203869737 -0.03418502994082   
29.15508215744 0.002586990934617 -0.0336475212314   0.002430746727915 -0.03376360112363   0.001193695049289 -0.03384832935362   0.001574726072821 -0.03394496408142   
29.36407916216 0.00255179597821 -0.03341772392621   0.00239450712152 -0.03352967833406   0.001176744356274 -0.03361346519891   0.001551761666911 -0.03370820402104   
29.57307616687 0.002517311179085 -0.03319100155155   0.002359057017442 -0.0332989074026   0.001160153994307 -0.03338181418586   0.001529294982653 -0.03347468782002   
29.78207317158 0.002483515149207 -0.03296729514199   0.002324371082944 -0.03307122907928   0.001143911354698 -0.03315331298564   0.001507308374567 -0.03324435242059   
29.99107017629 0.002450387134994 -0.03274654434948   0.00229042500717 -0.03284658161722   0.001128004128787 -0.03292789679042   0.001485784737312 -0.03301713242149   
30.20006718101 0.002417908599652 -0.03252868836429   0.002257197365122 -0.0326249021149   0.001112421971152 -0.03270550031813   0.0014647097514 -0.03279296143223   
30.40906418572 0.002386063780074 -0.03231366798603   0.002224670221625 -0.03240612949492   0.001097157075563 -0.03248605999692   0.001444072657455 -0.03257177490835   
30.61806119043 0.002354838817219 -0.03210142746295   0.002192827592955 -0.03219020664036   0.001082203432882 -0.03226951616606   0.001423864956961 -0.03235351264314   
30.82705819515 0.002324220310468 -0.03189191503044   0.002161654008123 -0.03197708131138   0.001067555198677 -0.03205581350566   0.001404078454696 -0.03213811935884   
31.03605519986 0.002294193693133 -0.03168508200163   0.002131132069048 -0.03176670428776   0.001053205292451 -0.03184490041477   0.00138470295633 -0.03192554356822   
31.24505220457 0.002264743105278 -0.03148088070304   0.002101243323992 -0.03155902757871   0.001039144802414 -0.03163672615183   0.001365726271114 -0.03171573463953   
31.45404920928 0.002235851553614 -0.03127926325121   0.002071967674151 -0.03135400203673   0.001025363716623 -0.03143124004743   0.001347134353658 -0.03150864155227   
31.663046214 0.002207502842653 -0.03108018010485   0.002043286677898 -0.03115157697353   0.001011852203452 -0.03122838897537   0.001328914062133 -0.03130421063648   
31.87204321871 0.00217968219199 -0.03088358207666   0.002015183427019 -0.03095170155889   0.0009986019883597 -0.03102812043005   0.001311053913443 -0.0311023888116   
32.08104022342 0.002152377216601 -0.03068941992334   0.001987643748422 -0.03075432535715   0.0009856069129177 -0.03083038136204   0.00129354534734 -0.03090312241771   
32.29003722814 0.002125577412397 -0.0304976480492   0.001960655938621 -0.03055940180234   0.0009728624586284 -0.03063512307161   0.001276382130986 -0.03070636260009   
32.49903423285 0.002099272515439 -0.03030822300866   0.001934207628616 -0.03036688670319   0.0009603647229128 -0.03044229928696   0.001259557994432 -0.03051206280462   
32.70803123756 0.002073452438748 -0.03012110459498   0.001908287336407 -0.03017673903945   0.0009481090371217 -0.03025186764491   0.00124306676181 -0.03032018044912   
32.91702824227 0.002048105110758 -0.0299362544563   0.001882880645603 -0.029988919742   0.0009360893322272 -0.03006378788523   0.001226899412996 -0.03013067511281   
33.12602524699 0.00202321778175 -0.02975363345032   0.001857972674709 -0.02980338827779   0.0009242981685826 -0.02987801899466   0.00121104586858 -0.02994350504583   
33.3350222517 0.001998777455163 -0.02957320284773   0.001833548547273 -0.02962010481741   0.0009127275268385 -0.02969452005956   0.0011954955807 -0.02975862901621   
33.54401925641 0.001974771196208 -0.02939492236597   0.001809593332907 -0.02943902782912   0.0009013699370318 -0.02951324821896   0.00118023792934 -0.02957600364679   
33.75301626113 0.001951188412409 -0.02921875134898   0.00178609508047 -0.02926011533513   0.0008902193617285 -0.0293341600583   0.001165265112318 -0.0293955849821   
33.96201326584 0.001928019919007 -0.02904465116224   0.001763043452521 -0.02908332805154   0.0008792714392868 -0.02915721406396   0.00115057098697 -0.0292173315503   
34.17101027055 0.001905257554319 -0.02887258417114   0.001740429264365 -0.02890862750095   0.0008685230832413 -0.02898237009454   0.001136150592239 -0.02904120290163   
34.38000727526 0.001882894457089 -0.02870251540428   0.001718244674508 -0.02873597788838   0.0008579716614375 -0.028809591178   0.001122000395529 -0.0288671617601   
34.58900427998 0.001860922801339 -0.02853441290954   0.001696480727138 -0.02856534669961   0.0008476139663822 -0.02863884372068   0.001108115551113 -0.02869517445937   
34.79800128469 0.001839333535809 -0.02836824507483   0.001675127089264 -0.02839670131221   0.0008374456388938 -0.02847009487009   0.001094489580908 -0.02852520755062   
35.0069982894 0.001818117338506 -0.02820398084847   0.001654172787384 -0.02823000953932   0.0008274612078138 -0.02830331239375   0.001081115441278 -0.02835722819886   
35.21599529412 0.001797263818168 -0.02804158947882   0.001633605759485 -0.02806523964988   0.0008176544407518 -0.02813846407265   0.001067984667704 -0.02819120388157   
35.42499229883 0.001776762493819 -0.02788103851929   0.001613414083326 -0.02790235803225   0.0008080191598259 -0.02797551574299   0.001055088616278 -0.02802709987883   
35.63398930354 0.001756604623438 -0.02772229506017   0.001593587535239 -0.02774133066757   0.0007985501422203 -0.02781443251729   0.001042420580574 -0.02786488085983   
35.84298630825 0.001736782567584 -0.0275653273486   0.001574117362424 -0.02758212495654   0.0007892434117985 -0.0276551804734   0.001029975117932 -0.02770451285576   
36.05198331297 0.001717289510141 -0.02741010410686   0.001554996247821 -0.02742470881227   0.0007800961752159 -0.02749772627613   0.001017747786404 -0.02754596231481   
36.26098031768 0.001698120188131 -0.02725659541791   0.001536218406535 -0.02726905155822   0.0007711065572665 -0.02734203825315   0.001005735903666 -0.02738919721606   
36.46997732239 0.00167926963632 -0.0271047742075   0.00151777827823 -0.02711512545972   0.0007622728171695 -0.02718808790976   0.0009939370402506 -0.02723418893153   
36.67897432711 0.001660731719505 -0.02695461492781   0.001499669350217 -0.02696290428747   0.0007535925476899 -0.02703584859978   0.0009823473430056 -0.02708091054835   
36.88797133182 0.001642499726965 -0.02680609226394   0.001481884228408 -0.02681236202025   0.0007450624691025 -0.02688529411291   0.0009709621790128 -0.02692933531161   
37.09696833653 0.00162456660871 -0.02665918164983   0.001464414590763 -0.02666347334668   0.0007366784661765 -0.02673639901808   0.0009597763556666 -0.026779437392   
37.30596534124 0.001606924263269 -0.026513858625   0.001447251037747 -0.02651621295187   0.0007284357141046 -0.02658913787679   0.000948783330267 -0.02663119109388   
37.51496234596 0.001589564348151 -0.02637009736881   0.001430384071662 -0.02637055413526   0.0007203292922418 -0.02644348366906   0.0009379762014136 -0.02648456897358   
37.72395935067 0.001572479787292 -0.02622787134901   0.001413805337892 -0.02622646950591   0.0007123549641645 -0.02629940845838   0.0009273494639495 -0.0263395426891   
37.93295635538 0.001555664617139 -0.02608715474464   0.001397507762955 -0.02608393230456   0.0007045094401141 -0.02615688495092   0.0009168988239996 -0.02619608478937   
38.1419533601 0.001539113390053 -0.02594792230808   0.00138148537489 -0.02594291632996   0.0006967903054006 -0.02601588644791   0.0009066205301295 -0.02605416839505   
38.35095036481 0.001522821675818 -0.02581014927983   0.00136573357146 -0.02580339603715   0.0006891959887771 -0.02587638681551   0.0008965120038526 -0.02591376699206   
