23.95885351975 46.51287094612 -0.2689329935425   45.95520675518 -0.311777971979   47.55447054466 -0.2326577158168   53.61221335014 -0.1543029593713   
24.12128642497 46.5118987429 -0.2676402783753   45.95416502331 -0.3101733407798   47.55375239938 -0.2311908050167   53.6128369101 -0.1538018589816   
24.28371933019 46.51093714795 -0.2663583872209   45.95313871293 -0.30858250998   47.55304322685 -0.2297388381359   53.61345294936 -0.1533006208759   
24.44615223541 46.50998570444 -0.2650873894155   45.95212722866 -0.3070055906743   47.55234194908 -0.22830214194   53.6140615487 -0.152799371739   
24.60858514062 46.5090438325 -0.2638270740152   45.95112986704 -0.3054423746103   47.55164718365 -0.2268802878189   53.61466278178 -0.1522982046256   
24.77101804584 46.50811120184 -0.2625770470084   45.95014617918 -0.3038924085591   47.55095828245 -0.225472344402   53.61525672065 -0.1517971817192   
24.93345095106 46.50718789165 -0.2613369649599   45.94917612721 -0.3023552658506   47.55027578931 -0.2240775532248   53.61584344154 -0.1512963570247   
25.09588385628 46.50627422349 -0.2601067001202   45.94821991239 -0.3008307854479   47.54960092726 -0.2226958598463   53.61642302665 -0.1507957968719   
25.2583167615 46.50537041946 -0.2588863187074   45.94727762188 -0.2993190923654   47.54893453525 -0.2213278724268   53.61699556157 -0.1502955839549   
25.42074966672 46.5044763595 -0.2576759187326   45.94634897647 -0.2978203980596   47.54827630945 -0.219974296621   53.61756113145 -0.1497958074674   
25.58318257194 46.50359160996 -0.2564754727718   45.94543336759 -0.2963347471004   47.5476249361 -0.2186353034498   53.61811981876 -0.1492965515456   
25.74561547715 46.5027156774 -0.25528479071   45.94453014161 -0.2948619020659   47.5469789906 -0.2173103138159   53.61867170327 -0.1487978908956   
25.90804838237 46.50184828341 -0.2541036065713   45.9436389093 -0.2934014400362   47.54633790392 -0.2159983424968   53.61921686326 -0.1482998929474   
26.07048128759 46.50098946586 -0.2529317020643   45.9427596559 -0.2919529751162   47.54570228493 -0.2146986241257   53.61975537655 -0.1478026203544   
26.23291419281 46.50013945728 -0.2517689714323   45.94189258676 -0.2905163406869   47.5450733973 -0.213411058925   53.62028732117 -0.1473061301464   
26.39534709803 46.49929844972 -0.2506153955553   45.94103783322 -0.2890916093744   47.5444522032 -0.2121361758958   53.62081277598 -0.1468104719419   
26.55778000325 46.4984664159 -0.249470965567   45.94019522886 -0.2876789513822   47.54383865926 -0.2108746678352   53.62133182149 -0.1463156902276   
26.72021290847 46.49764309337 -0.2483356227366   45.93936429985 -0.2862784397874   47.54323172421 -0.2096268392378   53.62184454024 -0.1458218321251   
26.88264581369 46.49682811772 -0.2472092524275   45.93854445872 -0.2848899344627   47.54263002527 -0.2083923381548   53.62235101571 -0.1453289556946   
27.0450787189 46.4960211967 -0.2460917211618   45.9377352588 -0.2835131118516   47.54203269639 -0.2071703263935   53.62285132995 -0.1448371314337   
27.20751162412 46.49522221619 -0.2449829140541   45.93693654492 -0.2821476067177   47.54143984702 -0.2059599458552   53.62334556089 -0.1443464329018   
27.36994452934 46.4944312202 -0.2438827447993   45.93614841211 -0.2807931691588   47.54085237893 -0.2047607688575   53.62383378163 -0.1438569218882   
27.53237743456 46.49364831732 -0.2427911297385   45.93537102525 -0.2794497353537   47.54027136312 -0.2035729512225   53.62431606209 -0.1433686358032   
27.69481033978 46.49287355096 -0.2417079712064   45.93460440269 -0.2781173883271   47.53969731237 -0.2023970340532   53.62479247348 -0.1428815908481   
